FASTA ID,Accession ID,Sample ID,Year,Country,Clade Designation,Native/Invasive,Latitude,Longitude,County/State,City/Town,Haplotype,Urban/Rural Habitat,Breeding habitat,Type of Collection
AfkB9_Afghanistan,ERR13695718,AfkB9,2015,Afghanistan,Major,Native,34.8466,71.0973,Kunar,Kunar,Hap1,Rural,NA,Immature
AfkC4_Afghanistan,ERR13695719,AfkC4,2015,Afghanistan,Major,Native,34.8466,71.0973,Kunar,Kunar,Hap1,Rural,NA,Immature
AfkC5_Afghanistan,ERR13695720,AfkC5,2015,Afghanistan,Major,Native,34.8466,71.0973,Kunar,Kunar,Hap1,Rural,NA,Immature
AfkE3_Afghanistan,ERR13695721,AfkE3,2015,Afghanistan,Major,Native,34.8466,71.0973,Kunar,Kunar,Hap1,Rural,NA,Immature
AfkE4_Afghanistan,ERR13695722,AfkE4,2015,Afghanistan,Major,Native,34.8466,71.0973,Kunar,Kunar,Hap1,Rural,NA,Immature
AfkE5_Afghanistan,ERR13695723,AfkE5,2015,Afghanistan,Major,Native,34.8466,71.0973,Kunar,Kunar,Hap1,Rural,NA,Immature
AfkF3_Afghanistan,ERR13695725,AfkF3,2015,Afghanistan,Major,Native,34.8466,71.0973,Kunar,Kunar,Hap1,Rural,NA,Immature
AfkF4_Afghanistan,ERR13695726,AfkF4,2015,Afghanistan,Major,Native,34.8466,71.0973,Kunar,Kunar,Hap1,Rural,NA,Immature
AfkF7_Afghanistan,ERR13695728,AfkF7,2015,Afghanistan,Major,Native,34.8466,71.0973,Kunar,Kunar,Hap1,Rural,NA,Immature
AfkH3_Afghanistan,ERR13695729,AfkH3,2015,Afghanistan,Major,Native,34.8466,71.0973,Kunar,Kunar,Hap1,Rural,NA,Immature
AfkH4_Afghanistan,ERR13695730,AfkH4,2015,Afghanistan,Major,Native,34.8466,71.0973,Kunar,Kunar,Hap1,Rural,NA,Immature
AfNA1_Afghanistan,ERR13695731,AfNA1,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap1,Urban,NA,Immature
AfNA2_Afghanistan,ERR13695732,AfNA2,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap1,Urban,NA,Immature
AfNC4_Afghanistan,ERR13695733,AfNC4,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap1,Urban,NA,Immature
AfNC7_Afghanistan,ERR13695734,AfNC7,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap23,Urban,NA,Immature
AfND7_Afghanistan,ERR13695736,AfND7,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap1,Urban,NA,Immature
AfND8_Afghanistan,ERR13695737,AfND8,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap1,Urban,NA,Immature
AfNE1_Afghanistan,ERR13695738,AfNE1,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap1,Urban,NA,Immature
AfNE6_Afghanistan,ERR13695739,AfNE6,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap24,Urban,NA,Immature
AfNE7_Afghanistan,ERR13695740,AfNE7,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap1,Urban,NA,Immature
AfNF1_Afghanistan,ERR13695741,AfNF1,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap1,Urban,NA,Immature
AfNF2_Afghanistan,ERR13695742,AfNF2,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap1,Urban,NA,Immature
AfNG1_Afghanistan,ERR13695743,AfNG1,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap1,Urban,NA,Immature
AfNG8_Afghanistan,ERR13695744,AfNG8,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap1,Urban,NA,Immature
AfNH7_Afghanistan,ERR13695746,AfNH7,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap1,Urban,NA,Immature
AfNH8_Afghanistan,ERR13695747,AfNH8,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap1,Urban,NA,Immature
ERR13695727_Afghanistan,ERR13695727,ERR13695727,2015,Afghanistan,Major,Native,34.8466,71.0973,Kunar,Kunar,Hap1,Rural,NA,Immature
ERR13695735_Afghanistan,ERR13695735,ERR13695735,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap1,Urban,NA,Immature
ERR13695745_Afghanistan,ERR13695745,ERR13695745,2015,Afghanistan,Major,Native,34.1718,70.6217,Nangarhar,Nangarhar,Hap1,Urban,NA,Immature
Chi1_China,MW012492,Chi1,NA,China,Major,Native,NA,NA,NA,NA,NA,NA,NA,NA
A354_Djibouti,KF933378,A354,2012,Djibouti,Major,Invasive,11.47722,43.23111,NA,Loyada,Hap3,Rural,NA,Adult
DJ1026_Djibouti,NA,DJ1026,2019,Djibouti,Major,Invasive,11.56246,43.12924,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1043_Djibouti,NA,DJ1043,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1045_Djibouti,NA,DJ1045,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap4,Urban,Artifical,Immature
DJ1046_Djibouti,NA,DJ1046,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1047_Djibouti,NA,DJ1047,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1048_Djibouti,NA,DJ1048,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap4,Urban,Artifical,Immature
DJ1049_Djibouti,NA,DJ1049,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap4,Urban,Artifical,Immature
DJ1050_Djibouti,NA,DJ1050,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap21,Urban,Artifical,Immature
DJ1051_Djibouti,NA,DJ1051,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap20,Urban,Artifical,Immature
DJ1052_Djibouti,NA,DJ1052,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap1,Urban,Artifical,Immature
DJ1053_Djibouti,NA,DJ1053,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1054_Djibouti,NA,DJ1054,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1056_Djibouti,NA,DJ1056,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1057_Djibouti,NA,DJ1057,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1058_Djibouti,NA,DJ1058,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1059_Djibouti,NA,DJ1059,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1060_Djibouti,NA,DJ1060,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1061_Djibouti,NA,DJ1061,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1062_Djibouti,NA,DJ1062,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1063_Djibouti,NA,DJ1063,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1064_Djibouti,NA,DJ1064,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1066_Djibouti,NA,DJ1066,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1101_Djibouti,NA,DJ1101,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1102_Djibouti,NA,DJ1102,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1103_Djibouti,NA,DJ1103,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1104_Djibouti,NA,DJ1104,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1105_Djibouti,NA,DJ1105,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1106_Djibouti,NA,DJ1106,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1107_Djibouti,NA,DJ1107,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1108_Djibouti,NA,DJ1108,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1109_Djibouti,NA,DJ1109,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1110_Djibouti,NA,DJ1110,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1111_Djibouti,NA,DJ1111,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1112_Djibouti,NA,DJ1112,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1115_Djibouti,NA,DJ1115,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1116_Djibouti,NA,DJ1116,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1117_Djibouti,NA,DJ1117,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1118_Djibouti,NA,DJ1118,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1119_Djibouti,NA,DJ1119,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1120_Djibouti,NA,DJ1120,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1122_Djibouti,NA,DJ1122,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1123_Djibouti,NA,DJ1123,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1124_Djibouti,NA,DJ1124,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1125_Djibouti,NA,DJ1125,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1125bis_Djibouti,NA,DJ1125bis,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1126_Djibouti,NA,DJ1126,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1127_Djibouti,NA,DJ1127,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1128_Djibouti,NA,DJ1128,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1129_Djibouti,NA,DJ1129,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1130_Djibouti,NA,DJ1130,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap22,Urban,Artifical,Immature
DJ1131_Djibouti,NA,DJ1131,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap18,Urban,Artifical,Immature
DJ1135_Djibouti,NA,DJ1135,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1136_Djibouti,NA,DJ1136,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1137_Djibouti,NA,DJ1137,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1138_Djibouti,NA,DJ1138,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1139_Djibouti,NA,DJ1139,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1140_Djibouti,NA,DJ1140,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1141_Djibouti,NA,DJ1141,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1142_Djibouti,NA,DJ1142,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1143_Djibouti,NA,DJ1143,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1144_Djibouti,NA,DJ1144,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1145_Djibouti,NA,DJ1145,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1146_Djibouti,NA,DJ1146,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap4,Urban,Artifical,Immature
DJ1147_Djibouti,NA,DJ1147,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1148_Djibouti,NA,DJ1148,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1149_Djibouti,NA,DJ1149,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1151_Djibouti,NA,DJ1151,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap4,Urban,Artifical,Immature
DJ1152_Djibouti,NA,DJ1152,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1154_Djibouti,NA,DJ1154,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1155_Djibouti,NA,DJ1155,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1156_Djibouti,NA,DJ1156,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap1,Urban,Artifical,Immature
DJ1157_Djibouti,NA,DJ1157,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1158_Djibouti,NA,DJ1158,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1159_Djibouti,NA,DJ1159,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1161_Djibouti,NA,DJ1161,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap1,Urban,Artifical,Immature
DJ1163_Djibouti,NA,DJ1163,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap4,Urban,Artifical,Immature
DJ1164_Djibouti,NA,DJ1164,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1165_Djibouti,NA,DJ1165,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1166_Djibouti,NA,DJ1166,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1167_Djibouti,NA,DJ1167,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1168_Djibouti,NA,DJ1168,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1169_Djibouti,NA,DJ1169,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1170_Djibouti,NA,DJ1170,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1171_Djibouti,NA,DJ1171,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1172_Djibouti,NA,DJ1172,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1173_Djibouti,NA,DJ1173,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap4,Urban,Artifical,Immature
DJ1174_Djibouti,NA,DJ1174,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1180_Djibouti,NA,DJ1180,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1183_Djibouti,NA,DJ1183,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1186_Djibouti,NA,DJ1186,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap1,Urban,Artifical,Immature
DJ1187_Djibouti,NA,DJ1187,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1188_Djibouti,NA,DJ1188,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1189_Djibouti,NA,DJ1189,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ1190_Djibouti,NA,DJ1190,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap1,Urban,Artifical,Immature
DJ1193_Djibouti,NA,DJ1193,2019,Djibouti,Major,Invasive,11.56487,43.15032,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1197_Djibouti,NA,DJ1197,2019,Djibouti,Major,Invasive,11.56246,43.12924,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ1198_Djibouti,NA,DJ1198,2019,Djibouti,Major,Invasive,11.56246,43.12924,NA,Djibouti City,Hap1,Urban,Artifical,Immature
DJ2001_Djibouti,NA,DJ2001,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ2002_Djibouti,NA,DJ2002,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ2003_Djibouti,NA,DJ2003,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ2014_Djibouti,NA,DJ2014,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap1,Urban,Artifical,Immature
DJ2017_Djibouti,NA,DJ2017,2019,Djibouti,Major,Invasive,11.56015,43.13635,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ2018_Djibouti,NA,DJ2018,2019,Djibouti,Major,Invasive,11.56015,43.13635,NA,Djibouti City,Hap1,Urban,Artifical,Immature
DJ2019_Djibouti,NA,DJ2019,2019,Djibouti,Major,Invasive,11.56015,43.13635,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ2020_Djibouti,NA,DJ2020,2019,Djibouti,Major,Invasive,11.56015,43.13635,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ2021_Djibouti,NA,DJ2021,2019,Djibouti,Major,Invasive,11.56015,43.13635,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ2022_Djibouti,NA,DJ2022,2019,Djibouti,Major,Invasive,11.56015,43.13635,NA,Djibouti City,Hap1,Urban,Artifical,Immature
DJ2023_Djibouti,NA,DJ2023,2019,Djibouti,Major,Invasive,11.56015,43.13635,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ2024_Djibouti,NA,DJ2024,2019,Djibouti,Major,Invasive,11.56015,43.13635,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ2030_Djibouti,NA,DJ2030,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ2031_Djibouti,NA,DJ2031,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ2032_Djibouti,NA,DJ2032,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ2034_Djibouti,NA,DJ2034,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ2035_Djibouti,NA,DJ2035,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ2036_Djibouti,NA,DJ2036,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ2047_Djibouti,NA,DJ2047,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ2048_Djibouti,NA,DJ2048,2019,Djibouti,Major,Invasive,11.56239,43.12923,NA,Djibouti City,Hap1,Urban,Artifical,Immature
DJ592_Djibouti,NA,DJ592,2019,Djibouti,Major,Invasive,11.55686,43.15473,NA,Djibouti City,Hap3,Urban,Artifical,Adult
DJ858_Djibouti,NA,DJ858,2019,Djibouti,Major,Invasive,11.55686,43.15473,NA,Djibouti City,Hap3,Urban,Artifical,Immature
DJ896_Djibouti,NA,DJ896,2019,Djibouti,Major,Invasive,11.55483,43.1508,NA,Djibouti City,Hap2,Urban,Artifical,Immature
DJ936_Djibouti,NA,DJ936,2019,Djibouti,Major,Invasive,11.56487,43.15032,NA,Djibouti City,Hap2,Urban,Artifical,Immature
Djib_F_03_Djibouti,ERR13818182,Djib_F_03,2023,Djibouti,Major,Invasive,11.8251,42.5903,Djibouti City,Djibouti City,Hap2,Rural,NA,Adult
Djib_F_04_Djibouti,ERR13818183,Djib_F_04,2023,Djibouti,Major,Invasive,11.8251,42.5903,Djibouti City,Djibouti City,Hap3,Rural,NA,Adult
Djib_F_05_Djibouti,ERR13818184,Djib_F_05,2023,Djibouti,Major,Invasive,11.8251,42.5903,Djibouti City,Djibouti City,Hap1,Rural,NA,Adult
Djib_F_06_Djibouti,ERR13818185,Djib_F_06,2023,Djibouti,Major,Invasive,11.8251,42.5903,Djibouti City,Djibouti City,Hap2,Rural,NA,Adult
Djib_F_07_Djibouti,ERR13818186,Djib_F_07,2023,Djibouti,Major,Invasive,11.8251,42.5903,Djibouti City,Djibouti City,Hap3,Rural,NA,Adult
Djib_F_08_Djibouti,ERR13818187,Djib_F_08,2023,Djibouti,Major,Invasive,11.8251,42.5903,Djibouti City,Djibouti City,Hap2,Rural,NA,Adult
Djib_F_10_Djibouti,ERR13818189,Djib_F_10,2023,Djibouti,Major,Invasive,11.8251,42.5903,Djibouti City,Djibouti City,Hap4,Rural,NA,Adult
Djib_F_12_Djibouti,ERR13818191,Djib_F_12,2023,Djibouti,Major,Invasive,11.8251,42.5903,Djibouti City,Djibouti City,Hap2,Rural,NA,Adult
Djib_F_16_Djibouti,ERR13818194,Djib_F_16,2023,Djibouti,Major,Invasive,11.8251,42.5903,Djibouti City,Djibouti City,Hap3,Rural,NA,Adult
Djib_F_19_Djibouti,ERR13818196,Djib_F_19,2023,Djibouti,Major,Invasive,11.8251,42.5903,Djibouti City,Djibouti City,Hap2,Rural,NA,Adult
Djib_F_22_Djibouti,ERR13818198,Djib_F_22,2023,Djibouti,Major,Invasive,11.8251,42.5903,Djibouti City,Djibouti City,Hap2,Rural,NA,Adult
Djib_F_26_Djibouti,ERR13818201,Djib_F_26,2023,Djibouti,Major,Invasive,11.8251,42.5903,Djibouti City,Djibouti City,Hap2,Rural,NA,Adult
Djib_F_27_Djibouti,ERR13818202,Djib_F_27,2023,Djibouti,Major,Invasive,11.8251,42.5903,Djibouti City,Djibouti City,Hap2,Rural,NA,Adult
Djib_F_29_Djibouti,ERR13818204,Djib_F_29,2023,Djibouti,Major,Invasive,11.8251,42.5903,Djibouti City,Djibouti City,Hap2,Rural,NA,Adult
A268_Ethiopia,MH651000,A268,2018,Ethiopia,Major,Invasive,6.733333,44.266667,Somali,Kebridehar,Hap2,Urban,Water reservoir,Immature
AW002_Ethiopia,NA,AW002,2018,Ethiopia,Major,Invasive,8.989,40.164,Afar,Awash Sebat Kilo,Hap2,Urban,Artificial,Immature
AW007_Ethiopia,NA,AW007,2018,Ethiopia,Major,Invasive,8.989,40.164,Afar,Awash Sebat Kilo,Hap2,Urban,Artificial,Immature
AW011_Ethiopia,NA,AW011,2018,Ethiopia,Major,Invasive,8.989,40.164,Afar,Awash Sebat Kilo,Hap3,Urban,Artificial,Immature
AW013_Ethiopia,NA,AW013,2018,Ethiopia,Major,Invasive,8.989,40.164,Afar,Awash Sebat Kilo,Hap2,Urban,Artificial,Immature
AW015_Ethiopia,NA,AW015,2018,Ethiopia,Major,Invasive,8.989,40.164,Afar,Awash Sebat Kilo,Hap2,Urban,Artificial,Immature
AW16_Ethiopia,NA,AW16,2018,Ethiopia,Major,Invasive,8.989,40.164,Afar,Awash Sebat Kilo,Hap2,Urban,Artificial,Immature
AW41_Ethiopia,NA,AW41,2018,Ethiopia,Major,Invasive,8.989,40.164,Afar,Awash Sebat Kilo,Hap2,Urban,Artificial,Immature
BA104_Ethiopia,NA,BA104,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap3,Urban,Artificial,Immature
BA107_Ethiopia,NA,BA107,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap3,Urban,Artificial,Immature
BA114_Ethiopia,NA,BA114,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap3,Urban,Artificial,Immature
BA121_Ethiopia,NA,BA121,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap3,Urban,Artificial,Immature
BA125_Ethiopia,NA,BA125,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap3,Urban,Artificial,Immature
BA127_Ethiopia,NA,BA127,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap3,Urban,Artificial,Immature
